departure_hour,day_of_week,month,origin,destination,aircraft_type,airline,weather_score,atc_delay,prev_flight_delay,distance_km,delay_minutes
8,6,1,NRT,BOM,B787,SkyMind,0.01,20,27,3045,43
2,4,5,NRT,BOM,A350,SkyMind,0.01,4,81,13699,33
22,6,4,NRT,DXB,B737,SkyMind,0.22,13,77,8165,56
11,2,1,BOM,FRA,A380,AeroGulf,0.04,20,81,4149,59
19,1,10,BOM,SYD,A380,AeroGulf,0.11,23,23,2314,47
23,0,9,SIN,LHR,B787,AeroGulf,0.34,15,7,4407,45
17,4,6,LAX,LHR,A350,SkyMind,0.8,24,52,4231,106
7,6,6,DXB,LHR,A350,EuroWings,0.57,12,71,10884,51
8,2,11,NRT,NRT,A350,AsiaJet,0.51,24,3,8185,61
12,0,2,NRT,SYD,A320,AsiaJet,0.29,28,4,8773,57
7,0,7,NRT,SIN,B737,AeroGulf,0.93,21,48,13767,118
21,3,12,BOM,SIN,B737,SkyMind,0.4,21,29,12398,58
9,0,12,LAX,LAX,B787,EuroWings,0.09,24,71,13978,71
16,2,9,JFK,FRA,B777,PacificAir,0.62,19,62,11868,102
6,1,6,LAX,LAX,B787,AeroGulf,0.11,21,46,10517,45
16,5,11,BOM,SYD,B737,PacificAir,0.35,3,25,6369,38
22,3,8,JFK,FRA,A320,AsiaJet,0.51,10,56,8773,61
17,2,12,LHR,SIN,B787,AsiaJet,0.87,16,36,593,86
23,2,5,SIN,BOM,B777,EuroWings,0.49,6,6,8686,34
1,2,2,LHR,FRA,A380,EuroWings,0.7,13,39,842,71
2,4,4,SIN,JFK,B787,PacificAir,0.99,25,38,7440,133
18,6,12,NRT,JFK,A350,AsiaJet,0.13,10,61,2908,53
0,4,1,LHR,SYD,B777,EuroWings,0.27,27,77,10546,96
20,1,1,BOM,LAX,A350,EuroWings,0.39,21,52,12691,79
20,2,6,DXB,SIN,A320,AsiaJet,0.42,8,3,9781,25
9,6,2,JFK,SIN,B737,AsiaJet,0.41,22,81,1123,93
20,4,6,SYD,DXB,B787,SkyMind,0.91,12,24,1367,90
13,4,1,FRA,DXB,B787,EuroWings,0.71,22,6,11168,71
12,4,11,DXB,JFK,A350,PacificAir,0.61,17,27,3972,80
8,1,10,LHR,SYD,A350,AeroGulf,0.31,27,68,670,91
5,1,3,JFK,LAX,B737,AeroGulf,0.82,10,66,10474,105
5,2,9,LHR,SIN,B787,AsiaJet,0.96,14,19,9269,82
18,3,2,LHR,LHR,B737,PacificAir,0.82,24,82,8759,109
20,2,8,CDG,CDG,A350,SkyMind,0.0,25,10,2015,38
9,4,6,SYD,CDG,A380,EuroWings,0.64,24,66,13845,112
22,5,12,CDG,LAX,A350,SkyMind,0.05,21,86,8692,54
2,6,6,CDG,SIN,B777,PacificAir,0.26,28,6,2698,43
17,4,7,LAX,BOM,A350,SkyMind,0.06,18,22,1401,40
20,0,5,BOM,JFK,A350,AsiaJet,0.6,0,60,6403,56
18,5,12,BOM,LHR,A380,AeroGulf,0.69,3,70,13537,73
4,5,11,CDG,LAX,B737,AsiaJet,0.11,13,33,8255,46
10,6,4,NRT,CDG,B777,EuroWings,0.38,13,18,9486,45
9,2,6,LAX,BOM,B777,AsiaJet,0.46,2,57,2566,38
16,4,8,LHR,FRA,B787,PacificAir,0.37,29,8,10511,85
3,4,4,SYD,LAX,A380,PacificAir,0.12,27,47,9062,58
20,3,5,CDG,DXB,A320,EuroWings,0.42,16,81,3038,73
17,0,7,SYD,DXB,B787,EuroWings,0.75,2,40,4407,72
17,2,6,SIN,NRT,B787,AeroGulf,0.07,15,47,7460,42
0,1,4,LAX,LAX,B787,SkyMind,0.08,13,44,10746,41
13,2,4,SYD,SYD,B777,AeroGulf,0.35,29,24,3096,77
7,5,10,LHR,SYD,B737,AsiaJet,0.94,19,77,13158,124
1,2,4,SIN,LHR,A350,SkyMind,0.67,28,24,10380,89
18,3,1,NRT,JFK,B777,EuroWings,0.68,12,18,13544,78
14,2,5,LHR,SIN,A350,PacificAir,0.36,14,38,3821,40
1,3,8,FRA,LHR,A350,AsiaJet,0.59,13,78,9830,92
3,5,7,BOM,FRA,A320,AeroGulf,0.01,23,79,8220,59
0,3,5,DXB,LAX,B787,EuroWings,0.64,24,26,3121,95
18,6,3,JFK,NRT,A320,SkyMind,0.91,18,73,11420,111
20,6,11,DXB,SYD,B787,SkyMind,0.61,5,62,9857,63
9,4,1,NRT,LAX,B777,PacificAir,0.87,9,67,10200,97
0,1,7,BOM,NRT,A350,EuroWings,0.72,26,18,4341,96
19,5,11,SYD,CDG,A320,EuroWings,0.12,14,27,5058,44
21,3,3,LAX,SIN,A380,AsiaJet,0.9,20,84,13268,109
14,0,4,LHR,BOM,B777,AsiaJet,0.07,21,77,5418,62
3,5,5,BOM,DXB,B777,SkyMind,0.53,19,32,9215,73
6,0,12,BOM,DXB,A380,AeroGulf,0.14,25,9,10950,49
6,1,8,CDG,NRT,B787,SkyMind,0.01,5,82,4839,46
21,3,7,JFK,FRA,A350,AsiaJet,0.42,22,29,738,53
17,5,9,LHR,LAX,B787,AsiaJet,0.3,24,21,1720,65
12,5,11,BOM,LHR,B787,AsiaJet,0.49,9,2,1268,41
9,1,3,CDG,JFK,B777,SkyMind,0.58,6,81,8926,69
23,4,11,SIN,BOM,B787,EuroWings,0.04,21,74,6830,57
7,0,10,NRT,NRT,B737,AeroGulf,0.12,16,47,11452,48
9,5,1,NRT,JFK,A380,AeroGulf,0.56,17,1,7888,30
13,2,1,LAX,CDG,A380,AsiaJet,0.34,16,75,5092,68
13,0,12,LAX,CDG,A350,PacificAir,0.73,8,53,10211,69
19,3,10,BOM,NRT,A380,SkyMind,0.65,9,5,10595,58
21,1,1,BOM,NRT,B787,EuroWings,0.85,9,39,10926,73
10,0,2,LHR,CDG,B787,AsiaJet,0.69,24,1,8117,76
5,2,2,JFK,LHR,A320,PacificAir,0.43,6,72,8582,75
20,6,7,BOM,CDG,A350,AsiaJet,0.67,15,1,8079,71
0,2,9,NRT,LHR,A350,PacificAir,0.28,28,73,9627,95
18,1,8,SYD,JFK,A380,AeroGulf,0.31,17,54,9960,61
6,1,4,BOM,LHR,B787,PacificAir,0.79,5,71,6956,87
23,6,2,CDG,DXB,B737,AeroGulf,0.45,26,59,9510,87
17,0,3,NRT,DXB,A320,AeroGulf,0.8,19,5,12259,76
2,3,10,BOM,LAX,B737,SkyMind,0.82,0,18,4617,59
19,4,5,DXB,SIN,B787,PacificAir,0.86,0,26,10807,57
10,2,9,DXB,NRT,A350,EuroWings,0.92,11,0,2939,83
4,1,8,DXB,FRA,A350,EuroWings,0.43,20,32,12079,67
18,4,12,JFK,SYD,B737,PacificAir,0.32,27,39,9780,80
20,4,3,FRA,LHR,B777,SkyMind,0.58,1,31,10519,60
23,4,9,CDG,FRA,B787,EuroWings,0.37,3,68,6586,62
23,3,10,CDG,LAX,A350,AsiaJet,0.6,16,16,5324,55
1,1,3,NRT,SIN,A380,EuroWings,0.71,3,7,11280,53
21,2,10,SYD,FRA,B777,SkyMind,0.69,10,56,11307,85
3,1,12,NRT,FRA,A350,AeroGulf,0.37,21,41,10565,77
9,0,8,LHR,DXB,A380,AeroGulf,0.17,25,8,12999,41
1,2,1,SIN,BOM,A350,AeroGulf,0.43,3,86,10465,59
7,1,4,DXB,SIN,B777,SkyMind,0.14,0,34,8891,29
0,2,4,SYD,SYD,B737,AeroGulf,0.89,6,70,13774,84
5,0,6,SIN,JFK,B787,AeroGulf,0.35,29,78,8869,93
10,5,12,SIN,LAX,B777,SkyMind,0.15,17,52,6042,67
9,2,12,SIN,NRT,B777,AsiaJet,0.03,8,53,9622,34
12,5,2,JFK,NRT,A350,EuroWings,0.65,28,83,12428,108
0,4,7,BOM,JFK,A380,SkyMind,0.64,2,24,2536,43
1,6,5,SIN,LAX,B777,SkyMind,0.34,7,66,10177,59
2,3,10,BOM,JFK,B787,PacificAir,0.07,28,61,2591,59
8,0,6,LAX,LHR,B737,AeroGulf,0.41,23,54,6050,78
4,2,11,DXB,LAX,A380,AsiaJet,0.31,18,45,4763,66
9,0,6,SIN,LAX,B737,PacificAir,0.68,3,23,6930,64
9,4,12,CDG,FRA,B737,AsiaJet,0.61,17,45,2884,85
11,5,11,BOM,SIN,B787,AeroGulf,0.36,19,21,12780,52
17,3,6,CDG,SIN,A350,AeroGulf,0.22,26,10,13373,65
20,0,10,CDG,FRA,A380,AeroGulf,0.99,10,47,10607,90
20,5,12,FRA,CDG,A380,EuroWings,0.45,26,7,6826,58
0,4,8,SIN,LAX,B787,AsiaJet,0.69,13,38,8707,74
2,4,10,LAX,BOM,A380,AsiaJet,0.14,24,34,8163,69
4,4,4,SYD,FRA,B777,PacificAir,0.49,17,48,11626,75
16,6,10,CDG,JFK,A320,SkyMind,0.03,27,45,9528,60
7,5,8,DXB,CDG,A320,AeroGulf,0.51,27,37,8221,98
16,2,9,LHR,SYD,A320,AeroGulf,0.96,28,7,2657,90
8,1,4,CDG,CDG,B737,PacificAir,0.38,15,53,10268,56
5,0,1,DXB,JFK,A380,AsiaJet,0.04,2,36,805,6
16,6,3,NRT,LAX,B787,EuroWings,0.03,14,39,7623,41
7,1,1,DXB,SIN,A380,AsiaJet,0.39,26,33,2553,76
20,4,7,JFK,LHR,B787,EuroWings,0.16,26,78,11582,92
6,1,12,SYD,LAX,A380,EuroWings,0.02,3,16,6312,14
6,5,1,NRT,JFK,B737,AsiaJet,0.76,4,32,3844,61
14,4,11,FRA,CDG,B777,AeroGulf,0.46,16,46,4956,70
6,6,4,DXB,NRT,A320,EuroWings,0.29,6,51,1708,47
21,4,1,DXB,LHR,A320,PacificAir,0.9,15,79,2358,94
7,3,2,BOM,DXB,A380,PacificAir,0.12,13,8,3203,51
8,3,11,LAX,LAX,B737,EuroWings,0.96,25,32,2471,112
14,6,1,SYD,JFK,A320,AeroGulf,0.31,15,59,13911,66
1,5,5,JFK,SYD,A380,EuroWings,0.89,6,76,1613,97
6,5,7,CDG,LAX,A350,PacificAir,0.6,8,20,1483,61
14,1,3,JFK,LAX,A380,PacificAir,0.83,3,57,12002,75
17,6,8,FRA,FRA,B787,AsiaJet,0.98,29,84,12693,130
21,0,5,SIN,CDG,A320,AeroGulf,0.29,29,68,11463,92
17,6,5,SIN,BOM,A320,AsiaJet,0.96,21,9,11844,95
9,1,5,JFK,LAX,A350,SkyMind,0.39,10,5,10854,33
21,5,8,FRA,JFK,B777,EuroWings,0.39,1,12,2627,41
17,0,2,CDG,CDG,A380,AsiaJet,0.34,11,64,4139,64
0,6,2,NRT,NRT,B777,AeroGulf,0.54,11,19,12966,62
6,1,12,LAX,SYD,A380,EuroWings,0.15,29,56,7976,86
2,2,8,LAX,SYD,A350,EuroWings,0.55,3,45,1060,55
13,2,9,JFK,LAX,B777,EuroWings,0.54,17,7,7152,63
11,0,11,LAX,DXB,B737,EuroWings,0.76,25,9,10501,93
13,3,12,JFK,CDG,A350,EuroWings,0.83,20,72,4887,102
3,0,10,SIN,NRT,A380,AeroGulf,0.44,6,66,3432,62
12,1,10,DXB,SIN,B787,SkyMind,0.3,28,10,8982,65
15,4,2,NRT,FRA,B787,PacificAir,0.26,0,11,13329,12
15,2,4,LAX,DXB,B787,SkyMind,0.19,25,9,2409,71
21,4,8,LHR,SIN,A380,PacificAir,0.06,25,24,7730,39
4,2,2,SIN,FRA,A320,AsiaJet,0.34,22,48,13381,62
19,1,4,FRA,SYD,A350,EuroWings,0.27,25,48,1928,83
5,2,10,LHR,SIN,A350,AsiaJet,0.97,12,88,1447,117
5,0,1,BOM,DXB,B777,AsiaJet,0.56,5,10,11219,36
17,4,2,LAX,FRA,A350,PacificAir,0.35,5,61,1848,57
5,5,7,JFK,DXB,A350,AeroGulf,0.58,11,35,9072,77
6,4,1,LAX,DXB,B777,EuroWings,0.14,7,38,10396,33
23,1,12,CDG,FRA,A350,AsiaJet,0.44,23,52,809,102
23,5,1,CDG,NRT,A350,SkyMind,0.63,21,89,3914,91
15,4,2,SYD,SYD,B737,EuroWings,0.49,18,77,6289,92
8,6,4,NRT,LAX,A380,AeroGulf,0.4,4,55,10190,61
12,1,7,CDG,BOM,B777,EuroWings,0.99,17,0,11586,92
11,6,4,DXB,LHR,B737,AsiaJet,0.88,29,55,7068,116
18,3,5,JFK,LAX,A320,SkyMind,0.62,4,3,13953,42
22,0,4,LAX,SIN,B777,AsiaJet,0.57,29,29,9352,92
22,2,4,NRT,FRA,A380,AeroGulf,0.62,24,11,3947,84
0,6,9,NRT,NRT,A350,PacificAir,0.2,9,34,2773,43
7,2,6,BOM,NRT,A350,SkyMind,0.4,0,76,10189,62
3,2,12,LHR,SIN,B737,AeroGulf,0.04,9,51,10764,28
20,3,3,SYD,CDG,B737,AeroGulf,0.48,4,30,12128,44
21,0,6,LAX,DXB,A320,AsiaJet,0.54,11,86,2642,75
18,4,7,SYD,LHR,A320,AsiaJet,0.23,21,67,13352,69
20,6,7,NRT,SIN,A380,AsiaJet,0.96,29,51,10297,129
4,4,8,CDG,SIN,A350,PacificAir,0.91,26,79,13987,126
16,0,4,SIN,BOM,B787,EuroWings,0.72,6,6,5239,75
2,5,1,SYD,LAX,A320,EuroWings,0.53,8,21,10123,53
18,0,6,DXB,SIN,A350,AsiaJet,0.87,21,74,10642,113
0,2,8,SIN,CDG,A320,AsiaJet,0.13,20,55,12614,60
22,4,5,JFK,SIN,B777,PacificAir,0.79,11,57,958,81
0,0,3,SIN,SIN,B737,EuroWings,0.12,22,63,8080,64
22,4,4,DXB,LAX,A350,PacificAir,0.79,28,11,11640,102
19,0,8,LHR,SIN,A320,AeroGulf,0.28,0,6,837,20
8,1,6,LAX,CDG,B737,EuroWings,0.88,10,54,12635,83
22,6,5,SYD,LAX,B787,AsiaJet,0.94,29,61,5950,116
4,2,9,CDG,JFK,A320,SkyMind,0.15,20,89,7880,70
6,0,10,LHR,SYD,A350,AeroGulf,0.46,14,72,10705,77
5,3,3,DXB,SYD,B777,SkyMind,0.98,1,76,4520,100
16,0,7,LHR,DXB,B737,PacificAir,0.48,19,54,9036,68
21,1,9,SYD,LHR,B737,PacificAir,0.86,6,35,13363,72
16,3,11,LHR,NRT,B777,PacificAir,0.59,20,88,6143,101
12,3,11,JFK,BOM,A350,AsiaJet,0.38,11,23,1442,33
11,0,12,BOM,CDG,A380,PacificAir,0.29,21,43,845,59
3,1,4,SYD,SYD,B787,SkyMind,0.2,17,16,4394,38
7,3,10,LAX,JFK,A380,AeroGulf,0.76,2,1,12011,42
4,6,10,SIN,CDG,B777,AsiaJet,0.39,6,12,12387,38
4,2,3,SYD,LAX,B787,AeroGulf,0.51,10,30,9016,56
12,5,1,DXB,JFK,A350,PacificAir,0.49,17,27,7110,61
10,2,9,LHR,CDG,A320,EuroWings,0.58,11,59,2638,78
7,4,1,SYD,SYD,A320,AsiaJet,0.87,5,26,4889,83
7,4,2,LHR,NRT,A380,PacificAir,0.98,4,14,12304,83
0,1,9,CDG,FRA,A350,AsiaJet,0.41,25,78,9215,77
12,3,5,FRA,BOM,B787,EuroWings,0.83,0,32,8326,67
4,2,4,LAX,BOM,A380,SkyMind,0.76,11,19,8316,68
20,2,9,NRT,CDG,B777,SkyMind,0.57,26,41,11589,90
7,5,9,FRA,SYD,A380,SkyMind,0.96,25,11,12432,96
16,1,2,SYD,JFK,A350,EuroWings,0.2,10,72,758,56
22,6,3,DXB,SYD,A350,AeroGulf,0.11,3,22,1610,21
22,3,12,BOM,SYD,A320,EuroWings,0.85,26,71,7825,113
12,1,3,LAX,SIN,B777,EuroWings,0.44,17,13,6987,49
8,0,5,NRT,FRA,A320,PacificAir,0.85,3,24,1320,61
1,2,3,CDG,SIN,B787,SkyMind,0.89,16,76,6488,109
18,1,10,BOM,JFK,B787,AsiaJet,0.06,1,84,11480,43
19,1,6,SIN,FRA,B737,AeroGulf,0.88,28,30,6135,113
16,5,2,LHR,SYD,A350,AsiaJet,0.45,23,53,5164,78
6,6,6,FRA,NRT,B777,PacificAir,0.51,21,4,7593,65
2,0,6,BOM,JFK,B777,PacificAir,0.63,1,12,5104,51
18,4,2,LHR,CDG,A320,AeroGulf,0.93,11,27,2063,92
18,2,6,NRT,CDG,A380,AsiaJet,0.02,5,42,13312,25
23,5,6,CDG,CDG,A380,AeroGulf,0.48,9,88,6843,75
8,6,6,NRT,LHR,A320,AeroGulf,0.69,24,46,9899,97
9,6,12,CDG,FRA,A380,SkyMind,0.72,22,70,9000,95
13,1,5,CDG,SYD,B777,AsiaJet,0.69,24,37,2339,90
17,2,7,JFK,SYD,A320,SkyMind,0.13,20,66,8175,70
14,4,12,JFK,FRA,A380,SkyMind,0.3,22,61,12044,80
0,6,5,LAX,SIN,B737,SkyMind,0.36,26,38,8501,73
5,1,11,JFK,CDG,A350,EuroWings,0.8,15,36,10075,86
14,6,1,JFK,SIN,B737,PacificAir,0.28,13,85,2806,63
5,0,12,LHR,SIN,A380,PacificAir,0.21,6,7,9872,30
17,6,9,SYD,CDG,B787,EuroWings,0.96,27,80,11164,129
0,2,3,FRA,LAX,B777,AeroGulf,0.01,27,51,5640,59
23,6,2,FRA,SYD,B737,AsiaJet,1.0,18,32,3186,96
2,6,10,SIN,LHR,B737,AsiaJet,0.68,22,80,11659,105
16,5,6,DXB,CDG,A320,AsiaJet,0.83,16,41,13799,86
15,0,8,CDG,NRT,A320,SkyMind,0.29,8,75,13137,64
7,4,2,NRT,CDG,A320,AsiaJet,0.01,25,26,1460,45
16,4,4,LHR,BOM,A380,AsiaJet,0.74,12,7,12148,77
7,2,2,CDG,BOM,B787,AsiaJet,0.83,21,22,9129,101
16,4,12,DXB,JFK,B737,PacificAir,0.74,4,63,955,68
8,3,12,JFK,LAX,A350,EuroWings,0.14,22,19,7267,49
11,5,9,SIN,CDG,A320,AeroGulf,0.75,4,15,4317,51
18,2,10,JFK,SYD,B787,EuroWings,0.77,9,16,10261,63
3,6,2,CDG,LAX,A380,AsiaJet,0.66,20,79,9795,117
20,3,10,SIN,SYD,B787,AeroGulf,0.77,26,18,10310,89
21,4,2,DXB,FRA,A320,AeroGulf,0.85,9,7,12304,70
10,6,5,NRT,LAX,B777,EuroWings,0.61,26,37,2012,94
3,2,12,NRT,DXB,B737,EuroWings,0.09,6,37,5238,21
13,3,5,LAX,DXB,A320,EuroWings,0.49,25,52,891,80
13,4,12,BOM,JFK,A350,EuroWings,0.08,14,89,3121,51
5,1,7,BOM,LAX,B737,SkyMind,0.41,6,30,6676,38
16,1,1,NRT,DXB,B787,PacificAir,0.41,28,43,9612,60
1,0,12,BOM,DXB,A350,PacificAir,0.07,26,59,6219,71
7,1,2,FRA,NRT,B737,AsiaJet,0.35,14,75,6541,88
3,3,11,SYD,BOM,A350,SkyMind,0.11,2,16,11149,17
9,5,11,DXB,LHR,B787,AeroGulf,0.81,18,78,4100,95
6,1,6,SYD,SIN,A320,EuroWings,0.95,9,72,5710,94
3,2,2,BOM,CDG,A350,AsiaJet,0.07,27,38,5008,56
15,2,4,JFK,DXB,A320,AeroGulf,0.96,28,41,6942,107
13,2,10,LAX,SIN,B787,PacificAir,0.52,14,47,8154,77
15,1,6,BOM,SIN,B787,AeroGulf,0.3,2,11,10480,31
8,6,12,LHR,LAX,A350,EuroWings,0.08,5,88,6716,38
3,1,7,CDG,LAX,A350,EuroWings,0.5,11,17,8385,59
23,0,10,SIN,CDG,B787,PacificAir,0.79,14,78,760,111
5,5,5,JFK,BOM,A350,EuroWings,0.71,5,5,7333,67
0,6,8,CDG,FRA,A350,SkyMind,0.05,12,42,10705,60
6,5,6,FRA,SIN,A350,AsiaJet,0.07,28,34,10027,52
0,6,5,LAX,FRA,A380,PacificAir,0.4,18,53,13746,94
18,6,4,LHR,BOM,A350,PacificAir,0.3,2,61,6444,42
7,4,6,FRA,JFK,B737,AeroGulf,0.23,7,68,6634,46
2,0,6,FRA,LHR,B787,PacificAir,0.28,7,81,7375,62
0,3,6,FRA,CDG,B787,AsiaJet,0.8,22,15,7328,82
0,2,1,NRT,NRT,B777,SkyMind,0.93,25,7,13976,99
6,1,6,CDG,BOM,A320,AeroGulf,0.41,19,88,834,77
20,4,1,SIN,DXB,B777,AsiaJet,0.91,14,89,8169,109
12,4,5,SYD,FRA,A350,PacificAir,0.32,3,85,3279,67
0,6,7,LHR,JFK,A350,EuroWings,0.48,18,30,9495,67
15,1,1,SYD,SYD,B737,EuroWings,0.23,20,9,7828,48
21,0,1,LHR,FRA,B737,AsiaJet,0.64,2,55,2937,67
21,4,6,DXB,SIN,B737,SkyMind,0.98,12,75,3307,116
13,5,7,NRT,FRA,B737,EuroWings,0.6,7,69,13759,60
3,0,6,LHR,NRT,B737,AsiaJet,0.36,22,19,5690,66
22,1,5,BOM,BOM,B737,AeroGulf,0.65,15,4,9632,60
22,6,6,BOM,DXB,B737,PacificAir,0.12,12,22,3663,35
11,0,3,DXB,DXB,B737,SkyMind,0.89,2,8,9594,68
11,6,9,SIN,SYD,A380,SkyMind,0.5,15,57,12124,65
16,5,5,LAX,LAX,B737,AeroGulf,0.45,8,58,7988,54
20,2,2,NRT,SIN,B787,SkyMind,0.59,27,79,9960,92
14,6,12,FRA,BOM,B737,AsiaJet,0.62,13,53,523,73
9,6,10,CDG,FRA,A320,SkyMind,0.07,12,45,5152,50
2,1,10,JFK,SYD,B737,SkyMind,0.68,20,21,3248,78
22,5,7,NRT,LHR,A380,SkyMind,0.24,24,63,2950,64
19,1,3,DXB,NRT,A350,AsiaJet,0.71,6,7,10088,50
19,5,1,BOM,LAX,A380,PacificAir,0.82,14,19,8595,65
11,5,3,CDG,LAX,A380,EuroWings,0.8,6,50,3857,67
0,4,9,LHR,JFK,A350,SkyMind,0.55,5,77,12596,74
0,4,5,SIN,JFK,B737,AeroGulf,0.52,1,38,8595,38
9,4,7,SIN,LHR,B737,AeroGulf,0.14,8,36,11180,43
17,2,3,LAX,SYD,A350,AsiaJet,0.78,21,49,8583,97
14,2,4,LAX,CDG,A320,PacificAir,0.27,23,33,6472,64
1,5,1,NRT,NRT,B777,SkyMind,0.5,16,74,12358,81
16,3,3,JFK,SYD,B787,AsiaJet,0.28,4,32,10449,41
7,1,7,DXB,SIN,A350,EuroWings,0.13,11,30,13669,42
21,4,4,CDG,NRT,B737,PacificAir,0.63,0,53,8655,61
21,1,2,BOM,LAX,B787,PacificAir,0.05,9,43,7569,38
8,6,5,DXB,LAX,B737,AsiaJet,0.75,10,33,10570,71
20,5,5,DXB,SIN,B777,AeroGulf,0.32,15,70,5838,74
19,0,2,SYD,CDG,B777,PacificAir,0.0,13,61,3032,41
10,5,11,SYD,LHR,A350,AeroGulf,0.51,7,22,12206,49
5,2,6,LHR,JFK,B787,PacificAir,0.05,23,45,5837,53
23,3,10,JFK,LAX,A380,PacificAir,0.28,16,55,4273,59
13,0,4,LHR,CDG,B787,PacificAir,0.71,24,6,10770,75
0,1,1,CDG,BOM,A380,EuroWings,0.06,17,88,6965,68
6,2,3,BOM,NRT,B777,AeroGulf,0.84,11,60,5161,101
23,4,9,BOM,LHR,B737,EuroWings,0.0,24,2,2557,46
8,0,10,DXB,SYD,A380,AeroGulf,0.25,16,37,1177,43
10,2,7,LAX,CDG,A380,EuroWings,0.74,27,83,13638,128
23,1,6,BOM,LHR,A350,EuroWings,0.32,25,33,3474,67
22,5,1,LAX,CDG,A320,EuroWings,0.1,13,43,8976,47
15,1,9,LAX,BOM,B777,AsiaJet,0.36,15,29,10892,48
18,0,9,CDG,DXB,A380,EuroWings,0.27,13,16,6148,43
1,0,1,JFK,SIN,B777,PacificAir,0.84,8,58,13158,88
14,5,6,DXB,DXB,A350,SkyMind,0.31,3,9,6944,14
2,0,7,BOM,LHR,B737,EuroWings,0.79,24,83,2340,121
3,3,2,FRA,DXB,B787,SkyMind,0.89,22,17,2378,103
19,4,10,JFK,CDG,B777,SkyMind,0.43,10,44,6789,57
21,2,8,SYD,CDG,A350,PacificAir,0.91,5,58,10302,96
6,5,8,FRA,DXB,A350,SkyMind,0.38,14,61,12654,66
11,1,6,CDG,SIN,A350,SkyMind,0.96,4,58,7719,93
3,1,9,JFK,SIN,B787,SkyMind,0.09,10,48,12928,21
9,4,3,CDG,BOM,B777,AeroGulf,0.69,24,62,11851,121
5,0,2,JFK,CDG,A380,EuroWings,0.49,17,86,12190,101
21,0,2,LAX,LHR,A350,EuroWings,0.39,29,31,10823,77
13,1,6,DXB,NRT,B787,SkyMind,0.63,12,9,3814,43
2,4,7,BOM,SIN,B737,PacificAir,0.7,10,10,13917,63
16,1,6,NRT,FRA,A320,AeroGulf,0.0,13,69,1878,35
10,0,11,SIN,SIN,B777,PacificAir,0.17,27,61,11769,78
9,5,3,DXB,BOM,B787,PacificAir,0.71,17,46,11706,89
20,2,5,LAX,NRT,A320,SkyMind,0.67,26,33,5840,84
9,0,8,LAX,JFK,A320,AsiaJet,0.97,27,16,12584,114
9,5,6,NRT,FRA,B787,SkyMind,0.76,24,53,13898,109
2,2,2,LAX,SIN,A380,AsiaJet,0.95,27,75,10407,135
23,6,7,FRA,DXB,A380,AeroGulf,0.7,18,84,952,102
14,3,8,LAX,CDG,B787,AsiaJet,0.3,23,39,9033,56
16,4,4,SYD,FRA,B787,SkyMind,0.11,26,18,892,60
17,5,12,BOM,SIN,A350,SkyMind,0.78,14,66,5971,92
18,3,1,DXB,CDG,B737,PacificAir,0.64,8,81,1769,71
18,0,2,SIN,LHR,A380,SkyMind,0.05,7,52,8637,45
11,6,4,FRA,NRT,A350,SkyMind,0.36,19,63,3550,92
23,4,7,FRA,LAX,A320,EuroWings,0.96,27,82,7780,130
4,5,2,SIN,BOM,A320,EuroWings,0.5,0,46,12751,65
23,6,6,LAX,JFK,A320,PacificAir,0.43,3,5,9662,33
15,0,2,JFK,DXB,B787,AsiaJet,0.46,13,15,10897,50
14,4,12,FRA,FRA,B777,AsiaJet,0.21,24,71,5294,71
14,4,7,FRA,JFK,A350,EuroWings,0.37,1,17,7910,43
5,0,2,DXB,BOM,B777,AeroGulf,0.37,15,51,665,58
11,0,3,NRT,JFK,B737,EuroWings,0.05,2,47,8946,30
1,6,9,SYD,NRT,B737,AeroGulf,0.77,25,42,8993,96
19,6,4,SIN,LHR,A350,AsiaJet,0.42,7,38,6863,47
8,5,5,LAX,DXB,A320,EuroWings,0.82,5,48,11795,84
3,4,9,CDG,FRA,A380,SkyMind,0.85,15,11,8579,74
4,5,7,CDG,NRT,B737,AeroGulf,0.21,23,9,5530,47
20,6,8,JFK,NRT,B777,AeroGulf,0.66,15,70,12532,99
7,4,11,FRA,CDG,B777,AeroGulf,0.47,6,54,11248,71
21,5,3,FRA,LHR,A380,AsiaJet,0.88,29,0,2005,101
9,0,11,NRT,LAX,B787,PacificAir,0.22,12,48,9948,45
6,0,11,FRA,LHR,A320,SkyMind,0.68,12,35,13740,68
21,1,4,CDG,LHR,B787,EuroWings,0.61,4,20,10954,51
13,6,7,SIN,NRT,A350,AeroGulf,0.3,24,36,7909,70
4,5,4,JFK,LAX,B737,AsiaJet,0.14,19,23,4840,38
15,1,2,NRT,SIN,A380,AeroGulf,0.65,21,54,709,97
14,1,10,SYD,CDG,A380,EuroWings,0.74,17,24,4293,80
4,3,6,CDG,LHR,A380,SkyMind,0.32,14,6,5021,28
2,4,9,LHR,SIN,B787,AeroGulf,0.64,17,80,3547,88
22,2,2,DXB,LAX,B787,AsiaJet,0.4,1,70,1480,49
9,3,1,NRT,LHR,A350,AsiaJet,0.71,9,70,2619,83
4,6,8,NRT,DXB,B777,PacificAir,0.2,22,23,4245,69
22,4,1,CDG,SIN,B777,AsiaJet,0.89,12,10,677,77
14,2,1,JFK,SIN,A350,PacificAir,0.29,17,72,2046,64
17,1,3,DXB,DXB,A380,SkyMind,0.37,14,11,10726,49
