iata,icao,name,city,country,lat,lon,elevation_ft,type
ANV,PANV,Anvik Airport,Anvik,US,62.646702,-160.190994,291.0,medium_airport
OME,PAOM,Nome Airport,Nome,US,64.51219940185547,-165.44500732421875,37.0,medium_airport
ORT,PAOR,Northway Airport,Northway,US,62.9613,-141.929001,1715.0,medium_airport
OTZ,PAOT,Ralph Wien Memorial Airport,Kotzebue,US,66.88469696,-162.598999,14.0,medium_airport
STG,PAPB,St George Airport,St George,US,56.577345,-169.663823,125.0,medium_airport
PSG,PAPG,Petersburg James A Johnson Airport,Petersburg,US,56.80170059,-132.9450073,111.0,medium_airport
PTH,PAPH,Port Heiden Airport,Port Heiden,US,56.957893,-158.630219,95.0,medium_airport
PTU,PAPM,Platinum Airport,Platinum,US,59.017675,-161.827927,15.0,medium_airport
NUI,PAQT,Nuiqsut Airport,Nuiqsut,US,70.209999,-151.005998,38.0,medium_airport
ARC,PARC,Arctic Village Airport,Arctic Village,US,68.1147,-145.578995,2092.0,medium_airport
RBY,PARY,Ruby Airport,Ruby,US,64.727203,-155.470001,658.0,medium_airport
SVA,PASA,Savoonga Airport,Savoonga,US,63.686401,-170.492996,53.0,medium_airport
SCC,PASC,Deadhorse Airport,Deadhorse,US,70.19470215,-148.4649963,65.0,medium_airport
SDP,PASD,Sand Point Airport,Sand Point,US,55.313908,-160.522099,21.0,medium_airport
SIT,PASI,Sitka Rocky Gutierrez Airport,Sitka,US,57.04710006713867,-135.36199951171875,21.0,medium_airport
SNP,PASN,St Paul Island Airport,St Paul Island,US,57.166311,-170.222555,63.0,medium_airport
ATK,PATQ,Atqasuk Edward Burnell Sr Memorial Airport,Atqasuk,US,70.46704,-157.436013,96.0,medium_airport
UNK,PAUN,Unalakleet Airport,Unalakleet,US,63.888401,-160.798996,27.0,medium_airport
VDZ,PAVD,Valdez Pioneer Field,Valdez,US,61.132712,-146.246567,121.0,medium_airport
WRG,PAWG,Wrangell Airport,Wrangell,US,56.48429871,-132.3699951,49.0,medium_airport
AIN,PAWI,Wainwright Airport,Wainwright,US,70.638,-159.994995,41.0,medium_airport
YAK,PAYA,Yakutat Airport,Yakutat,US,59.508717,-139.660435,33.0,medium_airport
FYU,PFYU,Fort Yukon Airport,Fort Yukon,US,66.571651,-145.249987,433.0,medium_airport
ROP,PGRO,Rota International Airport,Rota Island,MP,14.173267,145.241103,607.0,large_airport
SPN,PGSN,Saipan International Airport,"I Fadang, Saipan",MP,15.119384,145.728848,215.0,medium_airport
GUM,PGUM,Antonio B. Won Pat International Airport,Hagåtña,GU,13.485,144.797282,298.0,large_airport
TIQ,PGWT,Francisco Manglona Borja / Tinian International Airport,Tinian Island,MP,14.999207,145.619355,271.0,medium_airport
HNM,PHHN,Hana Airport,Hana,US,20.795601,-156.014008,78.0,medium_airport
JHM,PHJH,Kapalua Airport,Lahaina,US,20.9629,-156.673004,256.0,medium_airport
KOA,PHKO,Ellison Onizuka Kona International Airport at Keāhole,Kailua-Kona,US,19.738783,-156.045603,47.0,large_airport
LIH,PHLI,Lihue Airport,"Lihue, Kauai",US,21.974393,-159.337146,153.0,large_airport
MKK,PHMK,Molokai Airport,Kaunakakai,US,21.152901,-157.095993,454.0,medium_airport
MUE,PHMU,Waimea Kohala Airport,Waimea (Kamuela),US,20.001301,-155.667999,2671.0,medium_airport
HNL,PHNL,Daniel K. Inouye International Airport,"Honolulu, Oahu",US,21.318387,-157.92567,13.0,large_airport
LNY,PHNY,Lanai Airport,Lanai City,US,20.785675,-156.951324,1308.0,medium_airport
OGG,PHOG,Kahului International Airport,Kahului,US,20.896263,-156.431837,54.0,large_airport
ITO,PHTO,Hilo International Airport,Hilo,US,19.72135,-155.045428,38.0,medium_airport
MAJ,PKMJ,Marshall Islands International Airport,Majuro Atoll,MH,7.06511,171.271656,6.0,large_airport
KWA,PKWA,Bucholz Army Air Field,Kwajalein,MH,8.720120429992676,167.73199462890625,9.0,medium_airport
CXI,PLCH,Cassidy International Airport,Kiritimati,KI,1.986278,-157.350011,5.0,large_airport
PIZ,PPIZ,Point Lay LRRS Airport,Point Lay,US,69.732903,-163.005005,22.0,medium_airport
TKK,PTKK,Chuuk International Airport,Weno Island,FM,7.46187,151.843002,11.0,large_airport
PNI,PTPN,Pohnpei International Airport,Pohnpei Island,FM,6.985082,158.20992,10.0,medium_airport
ROR,PTRO,Roman Tmetuchl International Airport,Babelthuap Island,PW,7.366965,134.544085,176.0,large_airport
KSA,PTSA,Kosrae International Airport,Okat,FM,5.35698,162.957993,11.0,large_airport
YAP,PTYA,Yap International Airport,Yap Island,FM,9.49891,138.082993,91.0,large_airport
AWK,PWAK,Wake Island Airfield,Wake Island,UM,19.282437,166.636637,14.0,medium_airport
KNH,RCBS,Kinmen Airport,Shang-I,TW,24.4279,118.359001,93.0,medium_airport
LZN,RCFG,Matsu Nangan Airport,Matsu (Nangan),TW,26.159656,119.958376,232.0,medium_airport
TTT,RCFN,Taitung Airport,Taitung City,TW,22.754856,121.101794,143.0,medium_airport
KHH,RCKH,Kaohsiung International Airport,Kaohsiung (Xiaogang),TW,22.577101,120.349998,31.0,large_airport
CYI,RCKU,Chiayi Airport,Shuishang,TW,23.462577,120.390544,85.0,medium_airport
KYD,RCLY,Lanyu Airport,Orchid Island,TW,22.027000427246097,121.53500366210938,44.0,medium_airport
RMQ,RCMQ,Taichung International Airport / Ching Chuang Kang Air Base,Taichung (Qingshui),TW,24.2647,120.621002,663.0,large_airport
MFK,RCMT,Matsu Beigan Airport,Matsu (Beigan),TW,26.22414,120.002679,41.0,medium_airport
TNN,RCNN,Tainan International Airport / Tainan Air Base,Tainan (Rende),TW,22.950399,120.206001,63.0,large_airport
MZG,RCQC,Penghu Magong Airport,Huxi,TW,23.568701,119.627998,103.0,large_airport
TSA,RCSS,Taipei Songshan International Airport,Taipei (Songshan),TW,25.067244,121.552822,18.0,large_airport
TPE,RCTP,Taiwan Taoyuan International Airport,Taoyuan,TW,25.0777,121.233002,106.0,large_airport
HUN,RCYU,Hualien Chiashan Airport,Hualien City,TW,24.023163,121.617991,52.0,large_airport
NRT,RJAA,Narita International Airport,Narita,JP,35.76858,140.388714,141.0,large_airport
MMJ,RJAF,Shinshu-Matsumoto Airport,Matsumoto,JP,36.166801,137.923004,2182.0,medium_airport
IBR,RJAH,Ibaraki Airport,Omitama,JP,36.181456,140.414434,105.0,large_airport
KIX,RJBB,Kansai International Airport,Osaka,JP,34.427299,135.244003,26.0,large_airport
SHM,RJBD,Nanki Shirahama Airport,Shirahama,JP,33.6622009277,135.363998413,298.0,medium_airport
UKB,RJBE,Kobe Airport,Kobe,JP,34.632801,135.223999,22.0,large_airport
TJH,RJBT,Konotori Tajima Airport,Toyooka,JP,35.512798,134.787003,584.0,medium_airport
OBO,RJCB,Tokachi-Obihiro Airport,Obihiro,JP,42.7332992554,143.216995239,505.0,medium_airport
CTS,RJCC,New Chitose Airport,Sapporo,JP,42.774753,141.690414,82.0,large_airport
HKD,RJCH,Hakodate Airport,Hakodate,JP,41.77,140.822006,151.0,large_airport
KUH,RJCK,Kushiro Airport,Kushiro,JP,43.041,144.192993,327.0,medium_airport
MMB,RJCM,Memanbetsu Airport,Ōzora,JP,43.8805999756,144.164001465,135.0,medium_airport
SHB,RJCN,Nakashibetsu Airport,Nakashibetsu,JP,43.5774993896,144.960006714,234.0,medium_airport
OKD,RJCO,Sapporo Okadama Airport,Sapporo,JP,43.117447,141.38134,25.0,medium_airport
WKJ,RJCW,Wakkanai Airport,Wakkanai,JP,45.4042015076,141.800994873,30.0,medium_airport
AXJ,RJDA,Amakusa Airport,Amakusa,JP,32.482498,130.158997,340.0,medium_airport
IKI,RJDB,Iki Airport,Iki,JP,33.7490005493,129.785003662,41.0,medium_airport
UBJ,RJDC,Yamaguchi Ube Airport,Ube,JP,33.93,131.279007,23.0,medium_airport
TSJ,RJDT,Tsushima Airport,Tsushima,JP,34.2849006653,129.330993652,213.0,medium_airport
MBE,RJEB,Monbetsu Airport,Monbetsu,JP,44.303901672399995,143.404006958,80.0,medium_airport
AKJ,RJEC,Asahikawa Airport,Higashikagura,JP,43.670799,142.447006,721.0,medium_airport
OIR,RJEO,Okushiri Airport,Okushiri Island,JP,42.0717010498,139.432998657,161.0,medium_airport
RIS,RJER,Rishiri Airport,Rishiri,JP,45.2420005798,141.186004639,112.0,medium_airport
KUM,RJFC,Yakushima Airport,Yakushima,JP,30.385599,130.658997,124.0,medium_airport
FUJ,RJFE,Fukue Airport,Goto,JP,32.666302,128.832993,273.0,medium_airport
FUK,RJFF,Fukuoka Airport,Fukuoka,JP,33.585899353027344,130.4510040283203,32.0,large_airport
TNE,RJFG,New Tanegashima Airport,Tanegashima,JP,30.605100631699997,130.990997314,768.0,medium_airport
KOJ,RJFK,Kagoshima Airport,Kagoshima,JP,31.8034,130.718994,906.0,large_airport
KMI,RJFM,Miyazaki Airport,Miyazaki,JP,31.877199,131.449005,20.0,large_airport
OIT,RJFO,Oita Airport,Oita,JP,33.479400634799994,131.736999512,19.0,medium_airport
KKJ,RJFR,Kitakyushu Airport,Kitakyushu,JP,33.845901,131.035004,21.0,large_airport
HSG,RJFS,Kyushu Saga International Airport,Saga,JP,33.1497,130.302002,6.0,large_airport
KMJ,RJFT,Kumamoto Airport,Kumamoto,JP,32.837299,130.854996,642.0,large_airport
NGS,RJFU,Nagasaki Airport,Nagasaki,JP,32.916901,129.914001,15.0,large_airport
NGO,RJGG,Chubu Centrair International Airport,Tokoname,JP,34.858398,136.804993,15.0,large_airport
ASJ,RJKA,Amami Airport,Amami,JP,28.430599212646484,129.71299743652344,27.0,medium_airport
OKE,RJKB,Okinoerabu Airport,Wadomari,JP,27.431604,128.705564,101.0,medium_airport
KKX,RJKI,Kikai Airport,Kikai,JP,28.321300506599997,129.927993774,21.0,medium_airport
TKN,RJKN,Tokunoshima Airport,Amagi,JP,27.836382,128.881356,17.0,medium_airport
NKM,RJNA,Nagoya Airport / JASDF Komaki Air Base,Nagoya,JP,35.255759,136.924095,52.0,medium_airport
KMQ,RJNK,Komatsu Airport / JASDF Komatsu Air Base,Kanazawa,JP,36.393407,136.406895,36.0,large_airport
OKI,RJNO,Oki Global Geopark Airport,Okinoshima,JP,36.178388,133.323566,311.0,medium_airport
FSZ,RJNS,Mount Fuji Shizuoka Airport,Makinohara / Shimada,JP,34.795022,138.190976,433.0,large_airport
TOY,RJNT,Toyama Kitokito Airport,Toyama,JP,36.648416,137.187359,95.0,medium_airport
NTQ,RJNW,Noto Satoyama Airport,Wajima,JP,37.293098,136.962006,718.0,medium_airport
HIJ,RJOA,Hiroshima Airport,Hiroshima,JP,34.4361,132.919006,1088.0,large_airport
OKJ,RJOB,Okayama Momotaro Airport,Okayama,JP,34.756901,133.854996,806.0,large_airport
IZO,RJOC,Izumo Enmusubi Airport,Izumo,JP,35.413601,132.889999,15.0,medium_airport
YGJ,RJOH,Yonago Kitaro Airport / JASDF Miho Air Base,Yonago,JP,35.492199,133.235992,20.0,medium_airport
IWK,RJOI,Iwakuni Kintaikyo Airport,Iwakuni,JP,34.146333,132.247238,7.0,medium_airport
KCZ,RJOK,Kochi Ryoma Airport,Nankoku,JP,33.545217,133.670166,42.0,large_airport
MYJ,RJOM,Matsuyama Airport,Matsuyama,JP,33.826893,132.700114,25.0,large_airport
ITM,RJOO,Osaka Itami International Airport,Osaka,JP,34.780853,135.440829,50.0,large_airport
TTJ,RJOR,Tottori Sand Dunes Conan Airport,Tottori,JP,35.530058,134.165023,65.0,medium_airport
TKS,RJOS,Tokushima Awaodori Airport / JMSDF Tokushima Air Base,Tokushima,JP,34.132559,134.607816,26.0,large_airport
TAK,RJOT,Takamatsu Airport,Takamatsu,JP,34.214963,134.015454,607.0,large_airport
IWJ,RJOW,Iwami Airport,Masuda,JP,34.676399231,131.789993286,184.0,medium_airport
AOJ,RJSA,Aomori Airport,Aomori,JP,40.733777,140.689477,664.0,large_airport
GAJ,RJSC,Yamagata Airport,Higashine,JP,38.4119,140.371002,353.0,medium_airport
SDS,RJSD,Sado Airport,Sado,JP,38.0601997375,138.414001465,88.0,medium_airport
FKS,RJSF,Fukushima Airport,Sukagawa,JP,37.22740173339844,140.43099975585938,1221.0,medium_airport
HNA,RJSI,Iwate Hanamaki Airport,Hanamaki,JP,39.4286,141.134995,297.0,medium_airport
AXT,RJSK,Akita Airport,Akita,JP,39.615601,140.218994,313.0,medium_airport
MSJ,RJSM,Misawa Airport / Misawa Air Base,Misawa,JP,40.703201,141.367996,119.0,medium_airport
KIJ,RJSN,Niigata Airport,Niigata,JP,37.954166,139.112189,29.0,large_airport
ONJ,RJSR,Odate Noshiro Airport,Kitaakita,JP,40.191898,140.371002,292.0,medium_airport
SDJ,RJSS,Sendai Airport,Natori,JP,38.139702,140.917007,15.0,large_airport
SYO,RJSY,Shonai Airport,Shonai,JP,38.812199,139.787003,86.0,medium_airport
HAC,RJTH,Hachijojima Airport,Hachijojima,JP,33.114843,139.785645,303.0,medium_airport
OIM,RJTO,Oshima Airport,Izu Oshima,JP,34.782001495399996,139.36000061,130.0,medium_airport
MYE,RJTQ,Miyakejima Airport,Miyakejima,JP,34.073600769,139.559997559,67.0,medium_airport
HND,RJTT,Tokyo Haneda International Airport,Tokyo,JP,35.549678,139.786958,35.0,large_airport
MWX,RKJB,Muan International Airport,Muan (Piseo-ri),KR,34.991406,126.382814,35.0,large_airport
KWJ,RKJJ,Gwangju Airport,Gwangju,KR,35.123173,126.805444,39.0,medium_airport
KUV,RKJK,Gunsan Airport / Gunsan Air Base,Gunsan,KR,35.903801,126.615997,29.0,medium_airport
RSU,RKJY,Yeosu Airport,Yeosu,KR,34.84230041503906,127.61699676513672,53.0,medium_airport
WJU,RKNW,Wonju Airport / Hoengseong Air Base (K-38/K-46),Wonju,KR,37.437113,127.960051,329.0,medium_airport
YNY,RKNY,Yangyang International Airport,Gonghang-ro,KR,38.060481,128.669822,241.0,large_airport
CJU,RKPC,Jeju International Airport,Jeju City,KR,33.512058,126.492548,118.0,large_airport
PUS,RKPK,Gimhae International Airport,Busan,KR,35.179501,128.938004,6.0,large_airport
HIN,RKPS,Sacheon Airport / Sacheon Air Base,Sacheon,KR,35.088591,128.071747,25.0,medium_airport
USN,RKPU,Ulsan Airport,Ulsan,KR,35.59349823,129.352005005,45.0,medium_airport
ICN,RKSI,Incheon International Airport,Seoul,KR,37.469101,126.450996,23.0,large_airport
GMP,RKSS,Seoul Gimpo International Airport,Seoul,KR,37.5583,126.791,59.0,large_airport
KPO,RKTH,Pohang Airport (G-815/K-3),Pohang,KR,35.987955,129.420383,70.0,medium_airport
TAE,RKTN,Daegu International Airport,Daegu,KR,35.894394,128.656989,116.0,large_airport
CJJ,RKTU,Cheongju International Airport/Cheongju Air Base (K-59/G-513),Cheongju,KR,36.71556,127.500289,191.0,large_airport
OKA,ROAH,Naha International Airport,Naha,JP,26.192437,127.639804,12.0,large_airport
ISG,ROIG,New Ishigaki Airport,Ishigaki,JP,24.396389,124.245,102.0,medium_airport
UEO,ROKJ,Kumejima Airport,Kumejima,JP,26.363445,126.71384,23.0,medium_airport
MMD,ROMD,Minamidaito Airport,Minamidaito,JP,25.8465,131.263,167.0,medium_airport
MMY,ROMY,Miyako Airport,Miyakojima,JP,24.782801,125.294998,150.0,medium_airport
KTD,RORK,Kitadaito Airport,Kitadaitōjima,JP,25.9447002411,131.32699585,80.0,medium_airport
SHI,RORS,Shimojishima Airport,Miyakojima,JP,24.8267,125.144997,54.0,medium_airport
TRA,RORT,Tarama Airport,Tarama,JP,24.653793,124.675453,36.0,medium_airport
RNJ,RORY,Yoron Airport,Yoron,JP,27.043847,128.401648,52.0,medium_airport
OGN,ROYN,Yonaguni Airport,Yonaguni,JP,24.467298,122.979827,70.0,medium_airport
SFS,RPLB,Subic Bay International Airport / Naval Air Station Cubi Point,Olongapo,PH,14.794833,120.271883,64.0,large_airport
CRK,RPLC,Clark International Airport / Clark Air Base,Mabalacat,PH,15.186,120.559998,484.0,large_airport
LAO,RPLI,Laoag International Airport,Laoag City,PH,18.175089,120.531006,25.0,large_airport
DRP,RPLK,Bicol International Airport,Legazpi,PH,13.111915,123.676829,319.0,large_airport
MNL,RPLL,Ninoy Aquino International Airport,Manila (Pasay),PH,14.5086,121.019997,75.0,large_airport
CBO,RPMC,Cotabato (Awang) Airport,Datu Odin Sinsuat,PH,7.164753,124.209938,189.0,medium_airport
DVO,RPMD,Francisco Bangoy International Airport,Davao,PH,7.12552,125.646004,96.0,large_airport
BXU,RPME,Bancasi Airport,Butuan,PH,8.9515,125.4788,141.0,medium_airport
DPL,RPMG,Dipolog Airport,Dipolog,PH,8.601983,123.341875,12.0,medium_airport
CGM,RPMH,Camiguin Airport,Mambajao,PH,9.253894,124.709115,53.0,medium_airport
JOL,RPMJ,Jolo Airport,Jolo,PH,6.05367,121.011002,118.0,medium_airport
TWT,RPMN,Sanga Sanga Airport,Bongao,PH,5.048196,119.743338,15.0,medium_airport
OZC,RPMO,Labo Airport,Ozamiz,PH,8.17851,123.842003,75.0,medium_airport
PAG,RPMP,Pagadian Airport,Pagadian,PH,7.825632,123.459635,5.0,medium_airport
GES,RPMR,General Santos International Airport,General Santos,PH,6.057208,125.096243,505.0,large_airport
SUG,RPMS,Surigao Airport,Surigao City,PH,9.755838325629998,125.480947495,20.0,medium_airport
CGY,RPMY,Laguindingan International Airport,Laguindingan,PH,8.612203,124.456496,190.0,large_airport
ZAM,RPMZ,Zamboanga International Airport,Zamboanga,PH,6.92242,122.059998,33.0,large_airport
TAG,RPSP,Bohol-Panglao International Airport,Panglao,PH,9.573045,123.770143,42.0,large_airport
SJI,RPUH,San Jose Airport,San Jose,PH,12.361499786399998,121.04699707,14.0,medium_airport
WNP,RPUN,Naga Airport,Naga,PH,13.58489990234375,123.2699966430664,142.0,medium_airport
BSO,RPUO,Basco Airport,Basco,PH,20.4513,121.980003,291.0,medium_airport
TUG,RPUT,Tuguegarao Airport,Tuguegarao City,PH,17.6433676823,121.733150482,70.0,medium_airport
VRC,RPUV,Virac Airport,Virac,PH,13.57639980316162,124.20600128173828,121.0,medium_airport
CYZ,RPUY,Cauayan Airport,Cauayan City,PH,16.9298992157,121.752998352,200.0,medium_airport
TAC,RPVA,Daniel Z. Romualdez Airport,Tacloban City,PH,11.227761,125.027783,10.0,medium_airport
BCD,RPVB,Bacolod-Silay International Airport,Bacolod City,PH,10.776237,123.018879,82.0,large_airport
CYP,RPVC,Calbayog Airport,Calbayog City,PH,12.072574,124.54508,12.0,medium_airport
DGT,RPVD,Sibulan Airport,Dumaguete City,PH,9.334183,123.30191,15.0,medium_airport
MPH,RPVE,Godofredo P. Ramos Airport,Caticlan,PH,11.9245,121.954002,7.0,medium_airport
CRM,RPVF,Catarman National Airport,Catarman,PH,12.50161,124.635258,6.0,medium_airport
ILO,RPVI,Iloilo International Airport,Cabatuan,PH,10.833017,122.493358,27.0,large_airport
MBT,RPVJ,Moises R. Espinosa Airport,Masbate,PH,12.369682,123.630095,49.0,medium_airport
KLO,RPVK,Kalibo International Airport,Kalibo,PH,11.6794,122.375999,14.0,large_airport
CEB,RPVM,Mactan Cebu International Airport,Cebu City/Lapu-Lapu City,PH,10.309261,123.97974,31.0,large_airport
PPS,RPVP,Puerto Princesa International Airport / PAF Antonio Bautista Air Base,Puerto Princesa,PH,9.742044,118.75911,71.0,large_airport
RXS,RPVR,Roxas Airport,Roxas City,PH,11.597700119018556,122.7519989013672,10.0,medium_airport
TBH,RPVU,Tugdan Airport,Tablas Island,PH,12.3109998703,122.084999084,10.0,medium_airport
USU,RPVV,Francisco B. Reyes (Busuanga) Airport,Coron,PH,12.121865,120.100801,148.0,medium_airport
RSI,OERS,Red Sea International Airport,Hanak,SA,25.627975,37.088914,140.0,large_airport
PRA,SAAP,General Urquiza Airport,Parana,AR,-31.7948,-60.4804,242.0,medium_airport
ROS,SAAR,Rosario Islas Malvinas International Airport,Rosario,AR,-32.9036,-60.785,85.0,large_airport
SFN,SAAV,Sauce Viejo Airport,Santa Fe,AR,-31.7117,-60.8117,55.0,medium_airport
AEP,SABE,Aeroparque Jorge Newbery,Buenos Aires,AR,-34.559419,-58.415536,18.0,large_airport
COR,SACO,Ingeniero Aeronáutico Ambrosio L.V. Taravella International Airport,Cordoba,AR,-31.312346,-64.208329,1604.0,large_airport
EZE,SAEZ,Ezeiza International Airport - Ministro Pistarini,Buenos Aires (Ezeiza),AR,-34.8222,-58.5358,67.0,large_airport
MDZ,SAME,Governor Francisco Gabrielli International Airport,Mendoza,AR,-32.831699,-68.7929,2310.0,large_airport
AFA,SAMR,Suboficial Ay Santiago Germano Airport,San Rafael,AR,-34.588299,-68.4039,2470.0,medium_airport
CTC,SANC,Coronel Felipe Varela International Airport,Catamarca,AR,-28.593117,-65.7512,1522.0,medium_airport
SDE,SANE,Vicecomodoro Angel D. La Paz Aragonés Airport,Santiago del Estero,AR,-27.765556335399996,-64.3099975586,656.0,medium_airport
IRJ,SANL,Capitan V A Almonacid Airport,La Rioja,AR,-29.381599,-66.795799,1437.0,medium_airport
RHD,SANR,Termas de Río Hondo international Airport,Termas de Río Hondo,AR,-27.4966,-64.93595,935.0,medium_airport
TUC,SANT,Teniente Benjamín Matienzo International Airport,San Miguel de Tucumán,AR,-26.837397,-65.104195,1493.0,large_airport
UAQ,SANU,Domingo Faustino Sarmiento Airport,San Juan,AR,-31.571501,-68.418198,1958.0,medium_airport
LUQ,SAOU,Brigadier Mayor D Cesar Raul Ojeda Airport,San Luis,AR,-33.273201,-66.3564,2328.0,medium_airport
CNQ,SARC,Corrientes Airport,Corrientes,AR,-27.4455,-58.7619,202.0,medium_airport
RES,SARE,Resistencia International Airport,Resistencia,AR,-27.44991,-59.056125,173.0,large_airport
FMA,SARF,Formosa National Airport,Formosa,AR,-26.2127,-58.2281,193.0,medium_airport
IGR,SARI,Cataratas Del Iguazú International Airport,Puerto Iguazu,AR,-25.737301,-54.4734,916.0,medium_airport
PSS,SARP,Libertador Gral D Jose De San Martin Airport,Posadas,AR,-27.3858,-55.9707,430.0,medium_airport
SLA,SASA,Martín Miguel de Güemes International Airport,Salta,AR,-24.856001,-65.486198,4088.0,large_airport
JUJ,SASJ,Gobernador Horacio Guzman International Airport,San Salvador de Jujuy,AR,-24.392799,-65.097801,3019.0,large_airport
CRD,SAVC,General Enrique Mosconi International Airport,Comodoro Rivadavia,AR,-45.786941,-67.463355,189.0,large_airport
EQS,SAVE,Esquel Brigadier Antonio Parodi International Airport,Esquel,AR,-42.908001,-71.139503,2621.0,medium_airport
LHS,SAVH,Las Heras Airport,Las Heras,AR,-46.538517,-68.965323,1082.0,medium_airport
REL,SAVT,Almirante Marco Andres Zar Airport,Rawson,AR,-43.2105,-65.2703,141.0,medium_airport
VDM,SAVV,Gobernador Castello Airport,Viedma / Carmen de Patagones,AR,-40.8692,-63.0004,20.0,medium_airport
